COMMAND     PID     USER   FD   TYPE   DEVICE SIZE/OFF NODE NAME
xrootd     8005   xrootd 1599u  IPv6 51409525      0t0  TCP cms-a008.rcac.purdue.edu:45039->cms-a039.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1600u  IPv6 55467490      0t0  TCP cms-a008.rcac.purdue.edu:53600->cms-b008.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1601u  IPv6 50941556      0t0  TCP cms-a008.rcac.purdue.edu:40624->cms-c006.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1602u  IPv4 49372755      0t0  TCP cms-a008.rcac.purdue.edu:rootd->se1.hep.kbfi.ee:50330 (ESTABLISHED)
xrootd     8005   xrootd 1603u  IPv6 53789275      0t0  TCP cms-a008.rcac.purdue.edu:47013->cms-g004.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1604u  IPv6 55514390      0t0  TCP cms-a008.rcac.purdue.edu:44884->cms-e002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1605u  IPv6 54602254      0t0  TCP cms-a008.rcac.purdue.edu:42011->cms-g000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1606u  IPv6 55493163      0t0  TCP cms-a008.rcac.purdue.edu:37105->cms-c008.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1607u  IPv4 50824521      0t0  TCP cms-a008.rcac.purdue.edu:rootd->se1.hep.kbfi.ee:45835 (ESTABLISHED)
xrootd     8005   xrootd 1608u  IPv6 55021538      0t0  TCP cms-a008.rcac.purdue.edu:50855->cms-g000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1609u  IPv6 51304806      0t0  TCP cms-a008.rcac.purdue.edu:49233->cms-g001.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1610u  IPv6 47685053      0t0  TCP cms-a008.rcac.purdue.edu:55522->cms-a032.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1611u  IPv6 50174938      0t0  TCP cms-a008.rcac.purdue.edu:56684->cms-c004.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1612u  IPv6 55131122      0t0  TCP cms-a008.rcac.purdue.edu:42211->cms-b007.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1613u  IPv6 51613587      0t0  TCP cms-a008.rcac.purdue.edu:53154->cms-179.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1614u  IPv6 51304752      0t0  TCP cms-a008.rcac.purdue.edu:56532->cms-e002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1615u  IPv6 50123413      0t0  TCP cms-a008.rcac.purdue.edu:45317->cms-128.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1616u  IPv6 55249766      0t0  TCP cms-a008.rcac.purdue.edu:50182->cms-c000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1617u  IPv4 51478056      0t0  TCP cms-a008.rcac.purdue.edu:rootd->se1.hep.kbfi.ee:50522 (ESTABLISHED)
xrootd     8005   xrootd 1618u  IPv6 55407479      0t0  TCP cms-a008.rcac.purdue.edu:48849->cms-c009.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1619u  IPv6 55495046      0t0  TCP cms-a008.rcac.purdue.edu:43280->cms-c007.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1620u  IPv6 55428490      0t0  TCP cms-a008.rcac.purdue.edu:40648->cms-f003.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1621u  IPv6 52165898      0t0  TCP cms-a008.rcac.purdue.edu:53331->cms-b004.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1622u  IPv6 51908120      0t0  TCP cms-a008.rcac.purdue.edu:37334->cms-c001.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1623u  IPv6 47733531      0t0  TCP cms-a008.rcac.purdue.edu:44971->cms-c002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1624u  IPv6 55516967      0t0  TCP cms-a008.rcac.purdue.edu:59774->cms-a030.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1625u  IPv6 51434888      0t0  TCP cms-a008.rcac.purdue.edu:50681->cms-f002.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1626u  IPv6 51122404      0t0  TCP cms-a008.rcac.purdue.edu:33858->cms-076.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1627u  IPv6 51321469      0t0  TCP cms-a008.rcac.purdue.edu:45862->cms-c005.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1628u  IPv6 54783445      0t0  TCP cms-a008.rcac.purdue.edu:54741->cms-a003.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1629u  IPv6 54292199      0t0  TCP cms-a008.rcac.purdue.edu:45458->cms-g000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1630u  IPv6 51941480      0t0  TCP cms-a008.rcac.purdue.edu:49487->cms-g000.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1631u  IPv6 55430219      0t0  TCP cms-a008.rcac.purdue.edu:56520->cms-c005.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1632u  IPv4 51233052      0t0  TCP cms-a008.rcac.purdue.edu:rootd->se1.hep.kbfi.ee:55148 (ESTABLISHED)
xrootd     8005   xrootd 1633u  IPv4 54905239      0t0  TCP cms-a008.rcac.purdue.edu:rootd->cms-a006.rcac.purdue.edu:44764 (ESTABLISHED)
xrootd     8005   xrootd 1634u  IPv6 54860828      0t0  TCP cms-a008.rcac.purdue.edu:48242->cms-c007.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1635u  IPv6 51531781      0t0  TCP cms-a008.rcac.purdue.edu:46748->cms-c007.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1636u  IPv6 49479120      0t0  TCP cms-a008.rcac.purdue.edu:40811->cms-a005.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1637u  IPv6 55516310      0t0  TCP cms-a008.rcac.purdue.edu:58459->cms-d001.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1638u  IPv6 51447080      0t0  TCP cms-a008.rcac.purdue.edu:34299->cms-a000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1639u  IPv4 51358396      0t0  TCP cms-a008.rcac.purdue.edu:rootd->192.108.46.230:37943 (ESTABLISHED)
xrootd     8005   xrootd 1640u  IPv6 50983585      0t0  TCP cms-a008.rcac.purdue.edu:39509->cms-f000.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1641u  IPv6 55516309      0t0  TCP cms-a008.rcac.purdue.edu:40861->cms-f001.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1642u  IPv6 52049002      0t0  TCP cms-a008.rcac.purdue.edu:60420->cms-a005.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1643u  IPv4 55322792      0t0  TCP cms-a008.rcac.purdue.edu:rootd->rossmann-a266.rcac.purdue.edu:37735 (ESTABLISHED)
xrootd     8005   xrootd 1644u  IPv6 52101096      0t0  TCP cms-a008.rcac.purdue.edu:35791->cms-c002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1645u  IPv6 50060055      0t0  TCP cms-a008.rcac.purdue.edu:50107->cms-g001.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1646u  IPv6 50924804      0t0  TCP cms-a008.rcac.purdue.edu:34889->cms-088.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1647u  IPv6 50858452      0t0  TCP cms-a008.rcac.purdue.edu:54913->cms-c009.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1648u  IPv4 51479533      0t0  TCP cms-a008.rcac.purdue.edu:rootd->se1.hep.kbfi.ee:34160 (ESTABLISHED)
xrootd     8005   xrootd 1649u  IPv6 50171733      0t0  TCP cms-a008.rcac.purdue.edu:59820->cms-c008.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1650u  IPv6 55489052      0t0  TCP cms-a008.rcac.purdue.edu:52093->cms-b005.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1651u  IPv6 52020536      0t0  TCP cms-a008.rcac.purdue.edu:57691->cms-a005.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1652u  IPv6 50097594      0t0  TCP cms-a008.rcac.purdue.edu:53703->cms-c008.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1653u  IPv4 55357608      0t0  TCP cms-a008.rcac.purdue.edu:rootd->rossmann-a317.rcac.purdue.edu:34780 (ESTABLISHED)
xrootd     8005   xrootd 1654u  IPv6 55439970      0t0  TCP cms-a008.rcac.purdue.edu:35195->cms-b006.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1655u  IPv6 49853095      0t0  TCP cms-a008.rcac.purdue.edu:42333->cms-c003.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1656u  IPv4 50313465      0t0  TCP cms-a008.rcac.purdue.edu:rootd->se1.hep.kbfi.ee:59526 (ESTABLISHED)
xrootd     8005   xrootd 1657u  IPv6 51468609      0t0  TCP cms-a008.rcac.purdue.edu:60099->cms-c004.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1658u  IPv6 54875987      0t0  TCP cms-a008.rcac.purdue.edu:33716->cms-b010.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1659u  IPv6 50841020      0t0  TCP cms-a008.rcac.purdue.edu:59167->cms-c005.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1660u  IPv6 48112235      0t0  TCP cms-a008.rcac.purdue.edu:41829->cms-c009.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1661u  IPv6 51014944      0t0  TCP cms-a008.rcac.purdue.edu:40490->cms-b008.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1662u  IPv6 51567954      0t0  TCP cms-a008.rcac.purdue.edu:53441->cms-b004.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1664u  IPv6 50068481      0t0  TCP cms-a008.rcac.purdue.edu:59051->cms-f003.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1665u  IPv4 51304129      0t0  TCP cms-a008.rcac.purdue.edu:rootd->se1.hep.kbfi.ee:51489 (ESTABLISHED)
xrootd     8005   xrootd 1666u  IPv6 51202983      0t0  TCP cms-a008.rcac.purdue.edu:33651->cms-b000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1667u  IPv6 55462733      0t0  TCP cms-a008.rcac.purdue.edu:52619->cms-c009.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1668u  IPv6 51505327      0t0  TCP cms-a008.rcac.purdue.edu:44640->cms-c007.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1669u  IPv6 48791966      0t0  TCP cms-a008.rcac.purdue.edu:44181->cms-g001.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1670u  IPv6 55494689      0t0  TCP cms-a008.rcac.purdue.edu:55651->cms-f002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1671u  IPv6 51517004      0t0  TCP cms-a008.rcac.purdue.edu:35568->cms-a002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1672u  IPv6 55516521      0t0  TCP cms-a008.rcac.purdue.edu:44887->cms-d000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1673u  IPv6 49232635      0t0  TCP cms-a008.rcac.purdue.edu:52646->cms-g002.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1674u  IPv6 55254135      0t0  TCP cms-a008.rcac.purdue.edu:43597->cms-a002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1675u  IPv6 49491806      0t0  TCP cms-a008.rcac.purdue.edu:59169->cms-c001.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1676u  IPv6 50900185      0t0  TCP cms-a008.rcac.purdue.edu:44047->cms-f001.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1677u  IPv6 50678749      0t0  TCP cms-a008.rcac.purdue.edu:42719->cms-a037.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1678u  IPv4 51733471      0t0  TCP cms-a008.rcac.purdue.edu:rootd->se1.hep.kbfi.ee:44663 (ESTABLISHED)
xrootd     8005   xrootd 1679u  IPv6 51233090      0t0  TCP cms-a008.rcac.purdue.edu:57867->cms-c001.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1681u  IPv6 52281558      0t0  TCP cms-a008.rcac.purdue.edu:37902->cms-c003.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1682u  IPv6 49456079      0t0  TCP cms-a008.rcac.purdue.edu:34871->cms-a037.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1683u  IPv6 51743330      0t0  TCP cms-a008.rcac.purdue.edu:59207->cms-a033.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1684u  IPv6 55455558      0t0  TCP cms-a008.rcac.purdue.edu:47446->cms-b002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1685u  IPv6 48537883      0t0  TCP cms-a008.rcac.purdue.edu:34509->cms-d000.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1686u  IPv6 53267635      0t0  TCP cms-a008.rcac.purdue.edu:49612->cms-c008.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1687u  IPv4 51518670      0t0  TCP cms-a008.rcac.purdue.edu:rootd->heplnc045.pp.rl.ac.uk:39429 (ESTABLISHED)
xrootd     8005   xrootd 1688u  IPv6 50084393      0t0  TCP cms-a008.rcac.purdue.edu:53130->cms-a012.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1689u  IPv6 55241858      0t0  TCP cms-a008.rcac.purdue.edu:mediabox->cms-g001.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1690u  IPv6 49608832      0t0  TCP cms-a008.rcac.purdue.edu:42348->cms-b005.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1691u  IPv4 47733151      0t0  TCP cms-a008.rcac.purdue.edu:rootd->se1.hep.kbfi.ee:60218 (ESTABLISHED)
xrootd     8005   xrootd 1692u  IPv6 47743022      0t0  TCP cms-a008.rcac.purdue.edu:41818->cms-f000.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1693u  IPv6 54033148      0t0  TCP cms-a008.rcac.purdue.edu:51335->cms-g000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1694u  IPv6 50931544      0t0  TCP cms-a008.rcac.purdue.edu:50626->cms-d000.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1696u  IPv6 55066351      0t0  TCP cms-a008.rcac.purdue.edu:50297->cms-f002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1697u  IPv6 55012844      0t0  TCP cms-a008.rcac.purdue.edu:60460->cms-c007.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1698u  IPv6 54825862      0t0  TCP cms-a008.rcac.purdue.edu:35452->cms-c002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1699u  IPv6 52758711      0t0  TCP cms-a008.rcac.purdue.edu:35120->cms-a001.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1700u  IPv6 55281874      0t0  TCP cms-a008.rcac.purdue.edu:36016->cms-c001.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1701u  IPv6 51479554      0t0  TCP cms-a008.rcac.purdue.edu:44690->cms-f003.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1702u  IPv6 52135040      0t0  TCP cms-a008.rcac.purdue.edu:37195->cms-a006.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1703u  IPv4 51430663      0t0  TCP cms-a008.rcac.purdue.edu:rootd->se1.hep.kbfi.ee:51884 (ESTABLISHED)
xrootd     8005   xrootd 1704u  IPv4 48263298      0t0  TCP cms-a008.rcac.purdue.edu:rootd->nat-gw05.indiacms.res.in:59941 (ESTABLISHED)
xrootd     8005   xrootd 1705u  IPv6 54862049      0t0  TCP cms-a008.rcac.purdue.edu:50714->cms-f003.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1706u  IPv6 55140295      0t0  TCP cms-a008.rcac.purdue.edu:44059->cms-e003.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1707u  IPv6 51806949      0t0  TCP cms-a008.rcac.purdue.edu:53733->cms-a011.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1708u  IPv6 51572258      0t0  TCP cms-a008.rcac.purdue.edu:45932->cms-g003.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1709u  IPv6 55287351      0t0  TCP cms-a008.rcac.purdue.edu:33441->cms-b003.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1710u  IPv6 49606690      0t0  TCP cms-a008.rcac.purdue.edu:34472->cms-e002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1711u  IPv6 49096286      0t0  TCP cms-a008.rcac.purdue.edu:58895->cms-f000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1712u  IPv6 50428899      0t0  TCP cms-a008.rcac.purdue.edu:34460->cms-d000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1713u  IPv6 55516456      0t0  TCP cms-a008.rcac.purdue.edu:38937->cms-g002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1714u  IPv6 51489253      0t0  TCP cms-a008.rcac.purdue.edu:45520->cms-f003.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1715u  IPv6 51905439      0t0  TCP cms-a008.rcac.purdue.edu:45956->cms-g000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1717u  IPv6 55234713      0t0  TCP cms-a008.rcac.purdue.edu:57912->cms-b003.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1718u  IPv6 49817947      0t0  TCP cms-a008.rcac.purdue.edu:53899->cms-b006.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1719u  IPv6 54602314      0t0  TCP cms-a008.rcac.purdue.edu:43773->cms-a033.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1720u  IPv6 49818070      0t0  TCP cms-a008.rcac.purdue.edu:45568->cms-a036.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1721u  IPv6 50508588      0t0  TCP cms-a008.rcac.purdue.edu:55380->cms-a037.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1722u  IPv6 55445382      0t0  TCP cms-a008.rcac.purdue.edu:41135->cms-e002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1723u  IPv6 55004546      0t0  TCP cms-a008.rcac.purdue.edu:59205->cms-e003.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1724u  IPv6 51483563      0t0  TCP cms-a008.rcac.purdue.edu:36997->cms-g001.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1725u  IPv6 49603062      0t0  TCP cms-a008.rcac.purdue.edu:46613->cms-f000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1726u  IPv6 55489765      0t0  TCP cms-a008.rcac.purdue.edu:57222->cms-a003.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1727u  IPv6 49279979      0t0  TCP cms-a008.rcac.purdue.edu:57918->cms-c000.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1728u  IPv6 51792076      0t0  TCP cms-a008.rcac.purdue.edu:34678->cms-a006.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1729u  IPv4 51341307      0t0  TCP cms-a008.rcac.purdue.edu:rootd->se1.hep.kbfi.ee:42470 (ESTABLISHED)
xrootd     8005   xrootd 1730u  IPv6 50802609      0t0  TCP cms-a008.rcac.purdue.edu:56818->cms-c002.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1731u  IPv6 55197143      0t0  TCP cms-a008.rcac.purdue.edu:39485->cms-c006.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1732u  IPv6 54171570      0t0  TCP cms-a008.rcac.purdue.edu:47144->cms-d000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1733u  IPv4 48955099      0t0  TCP cms-a008.rcac.purdue.edu:rootd->se1.hep.kbfi.ee:59406 (ESTABLISHED)
xrootd     8005   xrootd 1734u  IPv6 49930492      0t0  TCP cms-a008.rcac.purdue.edu:33022->cms-a035.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1735u  IPv6 50537182      0t0  TCP cms-a008.rcac.purdue.edu:33262->cms-c002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1736u  IPv4 55198612      0t0  TCP cms-a008.rcac.purdue.edu:rootd->rossmann-a227.rcac.purdue.edu:47097 (CLOSE_WAIT)
xrootd     8005   xrootd 1737u  IPv6 52292280      0t0  TCP cms-a008.rcac.purdue.edu:37722->cms-b002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1738u  IPv6 55484246      0t0  TCP cms-a008.rcac.purdue.edu:43891->cms-a031.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1739u  IPv6 53552088      0t0  TCP cms-a008.rcac.purdue.edu:52499->cms-e002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1740u  IPv4 51907947      0t0  TCP cms-a008.rcac.purdue.edu:rootd->cms-073.rcac.purdue.edu:41528 (ESTABLISHED)
xrootd     8005   xrootd 1741u  IPv6 51243547      0t0  TCP cms-a008.rcac.purdue.edu:47642->cms-f001.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1742u  IPv6 55198452      0t0  TCP cms-a008.rcac.purdue.edu:33095->cms-c009.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1743u  IPv6 55493220      0t0  TCP cms-a008.rcac.purdue.edu:38545->cms-g002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1744u  IPv6 47734567      0t0  TCP cms-a008.rcac.purdue.edu:59181->cms-a007.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1745u  IPv6 51843092      0t0  TCP cms-a008.rcac.purdue.edu:36559->cms-a003.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1746u  IPv6 48907105      0t0  TCP cms-a008.rcac.purdue.edu:48273->cms-c004.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1747u  IPv6 49163828      0t0  TCP cms-a008.rcac.purdue.edu:54069->cms-b004.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1748u  IPv6 55382096      0t0  TCP cms-a008.rcac.purdue.edu:59927->cms-c000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1749u  IPv6 49283759      0t0  TCP cms-a008.rcac.purdue.edu:35342->cms-f003.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1750u  IPv6 52917105      0t0  TCP cms-a008.rcac.purdue.edu:41318->cms-a028.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1751u  IPv6 49858016      0t0  TCP cms-a008.rcac.purdue.edu:53282->cms-c002.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1752u  IPv6 50258640      0t0  TCP cms-a008.rcac.purdue.edu:35207->cms-a002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1753u  IPv6 55443773      0t0  TCP cms-a008.rcac.purdue.edu:48573->cms-b005.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1754u  IPv4 51504406      0t0  TCP cms-a008.rcac.purdue.edu:rootd->se1.hep.kbfi.ee:48686 (ESTABLISHED)
xrootd     8005   xrootd 1755u  IPv6 51342963      0t0  TCP cms-a008.rcac.purdue.edu:47598->cms-a006.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1756u  IPv6 49085271      0t0  TCP cms-a008.rcac.purdue.edu:39538->cms-g003.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1757u  IPv6 52889644      0t0  TCP cms-a008.rcac.purdue.edu:37586->cms-g000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1758u  IPv4 51523145      0t0  TCP cms-a008.rcac.purdue.edu:rootd->se1.hep.kbfi.ee:58392 (ESTABLISHED)
xrootd     8005   xrootd 1759u  IPv4 49875720      0t0  TCP cms-a008.rcac.purdue.edu:rootd->se1.hep.kbfi.ee:39212 (ESTABLISHED)
xrootd     8005   xrootd 1760u  IPv6 55494229      0t0  TCP cms-a008.rcac.purdue.edu:55341->cms-b010.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1761u  IPv6 50662690      0t0  TCP cms-a008.rcac.purdue.edu:38866->cms-f002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1762u  IPv6 47739799      0t0  TCP cms-a008.rcac.purdue.edu:33402->cms-a024.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd 1763u  IPv6 54331635      0t0  TCP cms-a008.rcac.purdue.edu:50194->cms-c002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1764u  IPv4 51465759      0t0  TCP cms-a008.rcac.purdue.edu:rootd->se1.hep.kbfi.ee:34162 (ESTABLISHED)
xrootd     8005   xrootd 1765u  IPv6 55021020      0t0  TCP cms-a008.rcac.purdue.edu:51824->cms-c006.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd 1766u  IPv6 51555457      0t0  TCP cms-a008.rcac.purdue.edu:52350->cms-g004.rcac.purdue.edu:50010 (CLOSE_WAIT)
