RecordID,@received,EndTime,ResourceType,ProbeName,Raw_SiteName,Host_description,Host,ResourceGroup,OIM_SiteName,SuccessfulMatch
sub-simprod-2.icecube.wisc.edu:42240.152,2017-02-04T05:00:13.186Z,2017-02-04T04:36:17Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,GZK,gzk-2.chtc.wisc.edu (primary) ,,,Failure
login01.osgconnect.net:3820011.3284,2017-02-04T05:13:41.429Z,2017-02-04T05:00:17Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,atlas09.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:11265.132,2017-02-07T23:38:18.047Z,2017-02-07T23:32:42Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,gtx-0.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod.icecube.wisc.edu:11265.130,2017-02-07T23:38:18.047Z,2017-02-07T23:31:51Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,node131.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod.icecube.wisc.edu:11265.131,2017-02-07T23:38:18.047Z,2017-02-07T23:27:55Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,CHTC,e367.chtc.wisc.edu (primary) ,,CHTC,Success
sub-simprod.icecube.wisc.edu:11265.137,2017-02-07T23:38:18.048Z,2017-02-07T23:30:09Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,burnin-6.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login01.osgconnect.net:1284579.4982,2017-02-08T04:16:10.346Z,2017-02-08T03:53:34Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e375.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:19626.75,2017-02-07T22:00:45.560Z,2017-02-07T21:58:42Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,node042.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
xd-login.opensciencegrid.org:3848689.863,2017-02-05T01:07:39.348Z,2017-02-05T01:01:44Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,g19n07.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login02.osgconnect.net:2243387.53,2017-02-08T03:07:29.786Z,2017-02-08T02:56:36Z,Payload,condor:login02.osgconnect.net,OSG-Connect,NPX,rad-6.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod.icecube.wisc.edu:6001.25,2017-02-05T04:08:36.245Z,2017-02-05T04:04:50Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,CHTC,e129.chtc.wisc.edu (primary) ,,CHTC,Success
login01.osgconnect.net:2469859.3286,2017-02-07T17:03:18.927Z,2017-02-07T16:56:45Z,Payload,condor:login01.osgconnect.net,OSG-Connect,NPX,gtx-12.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod.icecube.wisc.edu:6001.22,2017-02-07T03:16:11.165Z,2017-02-07T02:53:57Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,c8-14.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod.icecube.wisc.edu:6007.242,2017-02-07T23:16:10.096Z,2017-02-07T23:01:25Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,c9-15.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod-2.icecube.wisc.edu:102235.93,2017-02-05T06:41:21.677Z,2017-02-05T06:30:28Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,NPX,gtx-24.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
xd-login.opensciencegrid.org:692814.1007,2017-02-04T18:06:39.205Z,2017-02-04T17:58:07Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e174.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:1396912.2040,2017-02-08T04:39:43.630Z,2017-02-08T04:31:01Z,Payload,condor:login01.osgconnect.net,OSG-Connect,NPX,node081.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
xd-login.opensciencegrid.org:274089.17441,2017-02-04T14:17:09.408Z,2017-02-04T14:03:51Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,g22n10.hep.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:22352.232,2017-02-07T23:01:28.728Z,2017-02-07T22:33:39Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,node014.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod.icecube.wisc.edu:22352.233,2017-02-07T23:01:28.729Z,2017-02-07T22:34:51Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,CHTC,e182.chtc.wisc.edu (primary) ,,CHTC,Success
login03.hep.wisc.edu:3914117.612,2017-02-04T10:39:12.736Z,2017-02-04T10:33:16Z,Payload,condor:login03.hep.wisc.edu,GLOW_SUBMIT3,GLOW_SUBMIT3,e351.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:22352.237,2017-02-07T23:01:28.732Z,2017-02-07T22:59:51Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,node126.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod.icecube.wisc.edu:22352.238,2017-02-07T23:01:28.732Z,2017-02-07T22:58:29Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,node124.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login03.hep.wisc.edu:3914117.618,2017-02-04T10:39:12.755Z,2017-02-04T10:27:56Z,Payload,condor:login03.hep.wisc.edu,GLOW_SUBMIT3,GLOW_SUBMIT3,e231.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:611151.1458,2017-02-04T09:05:00.080Z,2017-02-04T09:01:14Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,g18n03.hep.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod-2.icecube.wisc.edu:90237.256,2017-02-08T04:56:55.223Z,2017-02-08T04:45:31Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,GZK,gzk-4.chtc.wisc.edu (primary) ,,,Failure
login06.hep.wisc.edu:2672561.1444,2017-02-04T10:42:14.180Z,2017-02-04T10:31:01Z,Payload,condor:login06.hep.wisc.edu,GLOW_SUBMIT6,GLOW_SUBMIT6,g28n17.hep.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:32002.211,2017-02-08T02:46:39.686Z,2017-02-08T02:33:32Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,CHTC,e308.chtc.wisc.edu (primary) ,,CHTC,Success
sub-simprod.icecube.wisc.edu:32002.210,2017-02-08T02:46:36.595Z,2017-02-08T02:38:11Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,c8-19.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login01.osgconnect.net:192815.3558,2017-02-04T06:56:43.483Z,2017-02-04T06:32:12Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e431.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login06.hep.wisc.edu:2672561.1115,2017-02-04T10:41:27.870Z,2017-02-04T10:34:13Z,Payload,condor:login06.hep.wisc.edu,GLOW_SUBMIT6,GLOW_SUBMIT6,e094.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:192815.3556,2017-02-04T06:56:43.481Z,2017-02-04T06:42:44Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e052.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login06.hep.wisc.edu:2672561.1448,2017-02-04T10:42:14.181Z,2017-02-04T10:35:27Z,Payload,condor:login06.hep.wisc.edu,GLOW_SUBMIT6,GLOW_SUBMIT6,g20n02.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login05.hep.wisc.edu:3245072.165,2017-02-04T10:12:10.287Z,2017-02-04T10:09:25Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,g20n02.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login05.hep.wisc.edu:3245072.164,2017-02-04T10:12:10.286Z,2017-02-04T10:07:00Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,e080.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login05.hep.wisc.edu:3245072.161,2017-02-04T10:12:10.285Z,2017-02-04T10:08:47Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,e428.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:2640925.969,2017-02-04T10:01:08.132Z,2017-02-04T09:42:48Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e345.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login05.hep.wisc.edu:3245072.169,2017-02-04T10:12:10.289Z,2017-02-04T10:09:23Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,g18n01.hep.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:6384.95,2017-02-08T00:09:01.475Z,2017-02-07T23:57:17Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,CHTC,e382.chtc.wisc.edu (primary) ,,CHTC,Success
login01.osgconnect.net:953178.1356,2017-02-08T02:43:47.949Z,2017-02-08T02:39:59Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e394.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod-2.icecube.wisc.edu:16985.11,2017-02-08T00:54:56.020Z,2017-02-08T00:44:07Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,NPX,rad-8.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod-2.icecube.wisc.edu:16985.14,2017-02-08T00:54:56.030Z,2017-02-08T00:44:07Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,NPX,gtx-27.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
xd-login.opensciencegrid.org:1744309.1561,2017-02-04T20:48:49.197Z,2017-02-04T20:45:58Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,g18n18.hep.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod-2.icecube.wisc.edu:128320.61,2017-02-05T03:00:27.628Z,2017-02-05T02:51:11Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,GZK,gzk-5.chtc.wisc.edu (primary) ,,,Failure
login03.hep.wisc.edu:3830658.448,2017-02-04T10:25:16.545Z,2017-02-04T10:23:11Z,Payload,condor:login03.hep.wisc.edu,GLOW_SUBMIT3,GLOW_SUBMIT3,e323.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:2506887.1539,2017-02-07T17:09:04.013Z,2017-02-07T17:02:01Z,Payload,condor:login01.osgconnect.net,OSG-Connect,NPX,node090.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
xd-login.opensciencegrid.org:3032663.581,2017-02-04T17:12:53.836Z,2017-02-04T16:59:39Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e255.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:399066.864,2017-02-04T07:58:08.613Z,2017-02-04T07:47:08Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e072.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:255774.944,2017-02-04T07:04:48.950Z,2017-02-04T06:53:16Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e336.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:3493558.857,2017-02-07T04:20:07.972Z,2017-02-07T04:18:31Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e028.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login05.hep.wisc.edu:3327020.1913,2017-02-04T10:32:55.515Z,2017-02-04T10:16:56Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,e409.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod-2.icecube.wisc.edu:85692.518,2017-02-05T04:07:22.281Z,2017-02-05T04:05:04Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,GZK,gzk-3.chtc.wisc.edu (primary) ,,,Failure
login05.hep.wisc.edu:3327020.1919,2017-02-04T10:32:55.515Z,2017-02-04T10:15:41Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,g29n04.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login02.osgconnect.net:1401389.41,2017-02-05T06:03:13.206Z,2017-02-05T05:58:52Z,Payload,condor:login02.osgconnect.net,OSG-Connect,GLOW,e369.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:2324219.875,2017-02-07T13:28:32.418Z,2017-02-07T13:15:53Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e452.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:1064146.864,2017-02-08T03:04:21.912Z,2017-02-08T02:52:16Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e394.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:6007.270,2017-02-07T23:16:10.120Z,2017-02-07T23:01:34Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,node130.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod.icecube.wisc.edu:1490.82,2017-02-07T22:34:19.480Z,2017-02-07T22:32:43Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,node034.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod.icecube.wisc.edu:25903.193,2017-02-07T23:53:23.882Z,2017-02-07T23:38:20Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,node043.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod.icecube.wisc.edu:1490.86,2017-02-07T22:34:19.484Z,2017-02-07T22:31:13Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,c9-13.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login01.osgconnect.net:555884.4887,2017-02-04T08:26:32.832Z,2017-02-04T08:01:10Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e002.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:15040.50,2017-02-08T02:35:10.830Z,2017-02-08T02:23:57Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,c9-11.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
submit-5.chtc.wisc.edu:2130828.73,2017-02-08T01:15:37.451Z,2017-02-08T00:51:22Z,Payload,condor:submit-5.chtc.wisc.edu,CHTC_SUBMIT_5,NPX,c9-11.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
xd-login.opensciencegrid.org:1904529.1020,2017-02-08T02:52:44.702Z,2017-02-08T02:50:10Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,NPX,node017.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod.icecube.wisc.edu:15040.54,2017-02-08T02:35:10.831Z,2017-02-08T02:28:15Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,CHTC,e370.chtc.wisc.edu (primary) ,,CHTC,Success
login01.osgconnect.net:894236.5102,2017-02-08T02:31:28.118Z,2017-02-08T02:11:32Z,Payload,condor:login01.osgconnect.net,OSG-Connect,NPX,node008.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login05.hep.wisc.edu:3327020.831,2017-02-04T10:32:41.306Z,2017-02-04T10:17:03Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,g18n01.hep.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:14237.60,2017-02-07T04:49:29.696Z,2017-02-07T04:38:59Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,c9-9.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod-2.icecube.wisc.edu:11853.67,2017-02-07T06:43:52.212Z,2017-02-07T06:35:37Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,NPX,gtx-27.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod.icecube.wisc.edu:14237.67,2017-02-07T04:49:29.713Z,2017-02-07T04:34:17Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,c9-9.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod-2.icecube.wisc.edu:90237.626,2017-02-08T04:58:11.371Z,2017-02-08T04:45:31Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,NPX,gtx-10.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
xd-login.opensciencegrid.org:1873992.1102,2017-02-05T02:55:25.274Z,2017-02-05T02:43:42Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,atlas18.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:26215.236,2017-02-07T08:12:32.685Z,2017-02-07T08:04:40Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,CHTC,e336.chtc.wisc.edu (primary) ,,CHTC,Success
login01.osgconnect.net:491045.3855,2017-02-08T01:14:57.136Z,2017-02-08T00:51:04Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e349.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:3561059.379,2017-02-04T17:07:57.929Z,2017-02-04T16:48:43Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,g19n07.hep.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:26215.231,2017-02-07T08:12:32.681Z,2017-02-07T08:03:02Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,CHTC,e418.chtc.wisc.edu (primary) ,,CHTC,Success
login01.osgconnect.net:1284579.1918,2017-02-08T04:14:28.611Z,2017-02-08T03:59:11Z,Payload,condor:login01.osgconnect.net,OSG-Connect,NPX,c9-14.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
xd-login.opensciencegrid.org:1565773.610,2017-02-05T05:45:27.352Z,2017-02-05T05:25:51Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e429.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:963025.545,2017-02-04T16:12:47.672Z,2017-02-04T16:02:47Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,g22n10.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login05.hep.wisc.edu:3327020.1836,2017-02-04T10:32:41.250Z,2017-02-04T10:12:58Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,e348.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod-2.icecube.wisc.edu:58776.6,2017-02-07T07:39:34.487Z,2017-02-07T07:24:59Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,GZK,gzk-6.chtc.wisc.edu (primary) ,,,Failure
sub-simprod.icecube.wisc.edu:6007.48,2017-02-07T23:16:10.214Z,2017-02-07T23:00:49Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,rad-6.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod-2.icecube.wisc.edu:58776.1,2017-02-07T07:39:34.480Z,2017-02-07T07:30:05Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,NPX,gtx-37.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
xd-login.opensciencegrid.org:3892159.899,2017-02-04T20:00:04.489Z,2017-02-04T19:46:03Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e252.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:2721216.3332,2017-02-04T21:27:06.167Z,2017-02-04T21:20:16Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e068.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:6007.40,2017-02-07T23:16:10.213Z,2017-02-07T23:01:21Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,c9-8.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login01.osgconnect.net:1460205.470,2017-02-08T04:58:03.818Z,2017-02-08T04:39:14Z,Payload,condor:login01.osgconnect.net,OSG-Connect,NPX,gtx-23.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod-2.icecube.wisc.edu:37772.22,2017-02-07T17:02:57.783Z,2017-02-07T16:28:02Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,GZK,gzk-5.chtc.wisc.edu (primary) ,,,Failure
xd-login.opensciencegrid.org:913191.1085,2017-02-05T02:14:46.787Z,2017-02-05T02:05:45Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e195.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod-2.icecube.wisc.edu:128320.84,2017-02-05T03:00:27.651Z,2017-02-05T02:47:59Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,xsede-osg,g18n13.hep.wisc.edu (primary) ,,,Failure
login01.osgconnect.net:1396912.48,2017-02-08T04:39:32.874Z,2017-02-08T04:27:45Z,Payload,condor:login01.osgconnect.net,OSG-Connect,NPX,n-25.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login06.hep.wisc.edu:2515983.167,2017-02-04T00:10:35.025Z,2017-02-04T00:01:54Z,Payload,condor:login06.hep.wisc.edu,GLOW_SUBMIT6,GLOW_SUBMIT6,e309.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login06.hep.wisc.edu:2515983.168,2017-02-04T00:10:35.026Z,2017-02-04T00:02:06Z,Payload,condor:login06.hep.wisc.edu,GLOW_SUBMIT6,GLOW_SUBMIT6,e442.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login02.osgconnect.net:1412609.623,2017-02-07T21:47:19.281Z,2017-02-07T21:29:05Z,Payload,condor:login02.osgconnect.net,OSG-Connect,GLOW,e271.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login02.osgconnect.net:1026281.90,2017-02-04T00:44:29.939Z,2017-02-04T00:26:31Z,Payload,condor:login02.osgconnect.net,OSG-Connect,GLOW,g19n26.hep.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:2257196.709,2017-02-05T03:08:05.337Z,2017-02-05T02:58:20Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e176.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:14861.228,2017-02-04T18:46:30.496Z,2017-02-04T18:17:01Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,CHTC,e121.chtc.wisc.edu (primary) ,,CHTC,Success
xd-login.opensciencegrid.org:621302.1088,2017-02-05T01:54:07.916Z,2017-02-05T01:43:39Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e074.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod-2.icecube.wisc.edu:99711.16,2017-02-07T23:57:47.987Z,2017-02-07T23:46:34Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,NPX,gtx-1.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login06.hep.wisc.edu:2672561.105,2017-02-04T10:41:03.474Z,2017-02-04T10:33:21Z,Payload,condor:login06.hep.wisc.edu,GLOW_SUBMIT6,GLOW_SUBMIT6,c076.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:274089.6968,2017-02-04T14:17:05.306Z,2017-02-04T13:48:26Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e431.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:357335.669,2017-02-08T00:52:49.400Z,2017-02-08T00:37:54Z,Payload,condor:login01.osgconnect.net,OSG-Connect,NPX,node021.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login01.osgconnect.net:2348739.2132,2017-02-07T16:13:05.396Z,2017-02-07T15:58:47Z,Payload,condor:login01.osgconnect.net,OSG-Connect,NPX,burnin-5.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login01.osgconnect.net:1229848.869,2017-02-08T03:54:27.071Z,2017-02-08T03:47:27Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e293.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:2469859.1076,2017-02-07T17:01:45.355Z,2017-02-07T16:58:35Z,Payload,condor:login01.osgconnect.net,OSG-Connect,NPX,node100.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login05.hep.wisc.edu:3327020.260,2017-02-04T10:31:19.282Z,2017-02-04T10:13:14Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,g27n22.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login06.hep.wisc.edu:2672561.123,2017-02-04T10:41:03.543Z,2017-02-04T10:36:14Z,Payload,condor:login06.hep.wisc.edu,GLOW_SUBMIT6,GLOW_SUBMIT6,e385.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login05.hep.wisc.edu:3327020.262,2017-02-04T10:31:19.282Z,2017-02-04T10:14:37Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,e444.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login06.hep.wisc.edu:2672561.121,2017-02-04T10:41:03.520Z,2017-02-04T10:36:38Z,Payload,condor:login06.hep.wisc.edu,GLOW_SUBMIT6,GLOW_SUBMIT6,g26n23.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login05.hep.wisc.edu:3327020.265,2017-02-04T10:31:19.282Z,2017-02-04T10:15:04Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,c022.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:2052669.5721,2017-02-04T12:58:55.113Z,2017-02-04T12:35:24Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,g18n18.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login06.hep.wisc.edu:2672561.125,2017-02-04T10:41:03.543Z,2017-02-04T10:38:37Z,Payload,condor:login06.hep.wisc.edu,GLOW_SUBMIT6,GLOW_SUBMIT6,e269.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:2968324.1424,2017-02-07T17:01:22.081Z,2017-02-07T16:54:37Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,NPX,node110.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login01.osgconnect.net:3148936.635,2017-02-04T15:52:48.621Z,2017-02-04T15:42:42Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e276.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
